MARKERS	FST	RANKING	QUARTILE
1_00007408_00592593	0.006191	7571	5
1_00007702_00616123	0.006191	7572	5
1_00008071_00645609	0.006191	7573	5
1_00008229_00658263	0.006191	7574	5
1_00008738_00699040	0.006191	7575	5
1_00008912_00712942	0.006191	7576	5
1_00009051_00724045	0.006191	7577	5
1_00009176_00734078	0.006191	7578	5
1_00009270_00741594	0.006191	7579	5
1_00009279_00742275	0.006191	7580	5
1_00009454_00756277	0.006191	7581	5
1_00009494_00759455	0.006191	7582	5
1_00009496_00759619	0.006191	7583	5
1_00009651_00772067	0.006191	7584	5
1_00009708_00776590	0.006191	7585	5
1_00009884_00790688	0.006191	7586	5
1_00010029_00802299	0.006191	7587	5
1_00010086_00806825	0.006191	7588	5
1_00010119_00809521	0.006191	7589	5
1_00010143_00811440	0.006191	7590	5
1_00010349_00827878	0.006191	7591	5
1_00010475_00838000	0.006191	7592	5
1_00010548_00843817	0.006191	7593	5
1_00010617_00849305	0.006191	7594	5
1_00010617_00849308	0.006191	7595	5
1_00010617_00849320	0.006191	7596	5
1_00010663_00853005	0.006191	7597	5
1_00010684_00854672	0.006191	7598	5
1_00010684_00854689	0.006191	7599	5
1_00010940_00875184	0.006191	7600	5
1_00011009_00880716	0.006191	7601	5
1_00011148_00891839	0.006191	7602	5
1_00011407_00912540	0.006191	7603	5
1_00011460_00916767	0.006191	7604	5
1_00011545_00923552	0.006191	7605	5
1_00011571_00925629	0.006191	7606	5
1_00011985_00958792	0.006191	7607	5
1_00012136_00970830	0.006191	7608	5
1_00012136_00970845	0.006191	7609	5
1_00012292_00983294	0.006191	7610	5
1_00012398_00991835	0.006191	7611	5
1_00013367_01069292	0.006191	7612	5
1_00013367_01069303	0.006191	7613	5
1_00013367_01069347	0.006191	7614	5
1_00013555_01084388	0.006191	7615	5
1_00013582_01086521	0.006191	7616	5
1_00013582_01086540	0.006191	7617	5
1_00013582_01086555	0.006191	7618	5
1_00013582_01086556	0.006191	7619	5
1_00013586_01086810	0.006191	7620	5
1_00013606_01088421	0.006191	7621	5
1_00013760_01100795	0.006191	7622	5
1_00013986_01118858	0.006191	7623	5
1_00014100_01127943	0.006191	7624	5
1_00014475_01157939	0.006191	7625	5
1_00014616_01169263	0.006191	7626	5
1_00015338_01227017	0.006191	7627	5
1_00015490_01239149	0.006191	7628	5
1_00015497_01239760	0.006191	7629	5
1_00015564_01245082	0.006191	7630	5
1_00015920_01273537	0.006191	7631	5
1_00016140_01291178	0.006191	7632	5
1_00016234_01298667	0.006191	7633	5
1_00016234_01298676	0.006191	7634	5
1_00016245_01299579	0.006191	7635	5
1_00016313_01305015	0.006191	7636	5
1_00016359_01308657	0.006191	7637	5
1_00016359_01308713	0.006191	7638	5
1_00016403_01312205	0.006191	7639	5
1_00016532_01322542	0.006191	7640	5
1_00016689_01335094	0.006191	7641	5
1_00016959_01356684	0.006191	7642	5
1_00017312_01384916	0.006191	7643	5
1_00017384_01390681	0.006191	7644	5
1_00017597_01407742	0.006191	7645	5
1_00017820_01425532	0.006191	7646	5
1_00017820_01425562	0.006191	7647	5
1_00017826_01426066	0.006191	7648	5
1_00017889_01431094	0.006191	7649	5
1_00018040_01443139	0.006191	7650	5
1_00018046_01443616	0.006191	7651	5
1_00018148_01451801	0.006191	7652	5
1_00018211_01456826	0.006191	7653	5
1_00018785_01502770	0.006191	7654	5
1_00019182_01534521	0.006191	7655	5
1_00019433_01554588	0.006191	7656	5
1_00019449_01555912	0.006191	7657	5
1_00019873_01589769	0.006191	7658	5
1_00020033_01602625	0.006191	7659	5
1_00020129_01610250	0.006191	7660	5
1_00020441_01635262	0.006191	7661	5
1_00020632_01650532	0.006191	7662	5
1_00020633_01650601	0.006191	7663	5
1_00021078_01686176	0.006191	7664	5
1_00021078_01686228	0.006191	7665	5
1_00021303_01704168	0.006191	7666	5
1_00021303_01704207	0.006191	7667	5
1_00021402_01712125	0.006191	7668	5
1_00021497_01719720	0.006191	7669	5
1_00021497_01719756	0.006191	7670	5
1_00021751_01740037	0.006191	7671	5
1_00021768_01741428	0.006191	7672	5
1_00022202_01776148	0.006191	7673	5
1_00022383_01790583	0.006191	7674	5
1_00022907_01832488	0.006191	7675	5
1_00022907_01832517	0.006191	7676	5
1_00023031_01842479	0.006191	7677	5
1_00023099_01847904	0.006191	7678	5
1_00023469_01877461	0.006191	7679	5
1_00024654_01972253	0.006191	7680	5
1_00024654_01972256	0.006191	7681	5
1_00024654_01972297	0.006191	7682	5
1_00024654_01972318	0.006191	7683	5
1_00024860_01988762	0.006191	7684	5
1_00008106_00648410	0.005866	7685	5
1_00010905_00872394	0.004867	7686	5
1_00013541_01083243	0.004867	7687	5
1_00001400_00111957	0.004758	7688	5
1_00001827_00146092	0.00463	7689	5
1_00002451_00196034	0.00463	7690	5
1_00004870_00389558	0.00463	7691	5
1_00007548_00603837	0.00463	7692	5
1_00008421_00673608	0.00463	7693	5
1_00009470_00757529	0.00463	7694	5
1_00009470_00757530	0.00463	7695	5
1_00009600_00767967	0.00463	7696	5
1_00010584_00846716	0.00463	7697	5
1_00012896_01031624	0.00463	7698	5
1_00013668_01093427	0.00463	7699	5
1_00013910_01112738	0.00463	7700	5
1_00015674_01253866	0.00463	7701	5
1_00018945_01515585	0.00463	7702	5
1_00022250_01780001	0.00463	7703	5
1_00022037_01762959	0.00374	7704	5
1_00014258_01140575	0.003436	7705	5
1_00019308_01544591	0.002525	7706	5
1_00011859_00948689	0.002481	7707	5
1_00012278_00982231	0.002358	7708	5
1_00004408_00352575	0.001761	7709	5
1_00004408_00352617	0.001761	7710	5
1_00016723_01337810	0.00158	7711	5
1_00018362_01468945	0.00158	7712	5
1_00018707_01496518	0.00158	7713	5
1_00005872_00469707	0.001454	7714	5
1_00014748_01179841	0.001454	7715	5
1_00004904_00392284	0.00111	7716	5
1_00016684_01334703	0.000653	7717	5
1_00000013_00000979	0	7718	3
1_00000013_00001033	0	7719	3
1_00000025_00001965	0	7720	3
1_00000059_00004665	0	7721	3
1_00000068_00005397	0	7722	3
1_00000076_00006050	0	7723	3
1_00000078_00006224	0	7724	3
1_00000110_00008764	0	7725	3
1_00000125_00009995	0	7726	3
1_00000140_00011151	0	7727	3
1_00000161_00012847	0	7728	3
1_00000163_00012993	0	7729	3
1_00000173_00013798	0	7730	3
1_00000175_00013937	0	7731	3
1_00000181_00014418	0	7732	3
1_00000196_00015671	0	7733	3
1_00000208_00016569	0	7734	3
1_00000215_00017144	0	7735	3
1_00000215_00017181	0	7736	3
1_00000235_00018730	0	7737	3
1_00000248_00019773	0	7738	3
1_00000250_00019939	0	7739	3
1_00000250_00019982	0	7740	3
1_00000250_00019984	0	7741	3
1_00000262_00020952	0	7742	3
1_00000267_00021297	0	7743	3
1_00000268_00021389	0	7744	3
1_00000270_00021599	0	7745	3
1_00000278_00022194	0	7746	3
1_00000294_00023467	0	7747	3
1_00000295_00023570	0	7748	3
1_00000295_00023581	0	7749	3
1_00000300_00023958	0	7750	3
1_00000300_00023988	0	7751	3
1_00000320_00025585	0	7752	3
1_00000341_00027233	0	7753	3
1_00000361_00028813	0	7754	3
1_00000362_00028934	0	7755	3
1_00000385_00030783	0	7756	3
1_00000391_00031240	0	7757	3
1_00000397_00031699	0	7758	3
1_00000397_00031705	0	7759	3
1_00000406_00032434	0	7760	3
1_00000406_00032439	0	7761	3
1_00000412_00032918	0	7762	3
1_00000416_00033231	0	7763	3
1_00000427_00034109	0	7764	3
1_00000438_00035030	0	7765	3
1_00000445_00035593	0	7766	3
1_00000458_00036591	0	7767	3
1_00000458_00036629	0	7768	3
1_00000472_00037734	0	7769	3
1_00000484_00038660	0	7770	3
1_00000484_00038668	0	7771	3
1_00000511_00040822	0	7772	3
1_00000531_00042415	0	7773	3
1_00000532_00042511	0	7774	3
1_00000544_00043454	0	7775	3
1_00000550_00043968	0	7776	3
1_00000550_00043983	0	7777	3
1_00000550_00043999	0	7778	3
1_00000556_00044464	0	7779	3
1_00000564_00045113	0	7780	3
1_00000565_00045194	0	7781	3
1_00000599_00047882	0	7782	3
1_00000670_00053601	0	7783	3
1_00000684_00054679	0	7784	3
1_00000687_00054957	0	7785	3
1_00000689_00055071	0	7786	3
1_00000691_00055271	0	7787	3
1_00000712_00056959	0	7788	3
1_00000748_00059787	0	7789	3
1_00000766_00061236	0	7790	3
1_00000790_00063163	0	7791	3
1_00000842_00067355	0	7792	3
1_00000848_00067791	0	7793	3
1_00000863_00068993	0	7794	3
1_00000874_00069893	0	7795	3
1_00000877_00070136	0	7796	3
1_00000898_00071791	0	7797	3
1_00000907_00072513	0	7798	3
1_00000922_00073723	0	7799	3
1_00000924_00073872	0	7800	3
1_00000933_00074571	0	7801	3
1_00000933_00074619	0	7802	3
1_00000960_00076749	0	7803	3
1_00000961_00076860	0	7804	3
1_00000986_00078842	0	7805	3
1_00000995_00079586	0	7806	3
1_00001006_00080470	0	7807	3
1_00001027_00082089	0	7808	3
1_00001027_00082120	0	7809	3
1_00001027_00082124	0	7810	3
1_00001040_00083146	0	7811	3
1_00001051_00084061	0	7812	3
1_00001058_00084577	0	7813	3
1_00001058_00084594	0	7814	3
1_00001077_00086131	0	7815	3
1_00001087_00086893	0	7816	3
1_00001122_00089744	0	7817	3
1_00001160_00092729	0	7818	3
1_00001192_00095306	0	7819	3
1_00001202_00096088	0	7820	3
1_00001202_00096089	0	7821	3
1_00001205_00096359	0	7822	3
1_00001220_00097587	0	7823	3
1_00001234_00098713	0	7824	3
1_00001250_00099954	0	7825	3
1_00001251_00100064	0	7826	3
1_00001251_00100075	0	7827	3
1_00001251_00100080	0	7828	3
1_00001268_00101377	0	7829	3
1_00001275_00101936	0	7830	3
1_00001287_00102926	0	7831	3
1_00001305_00104383	0	7832	3
1_00001310_00104765	0	7833	3
1_00001323_00105797	0	7834	3
1_00001328_00106239	0	7835	3
1_00001332_00106507	0	7836	3
1_00001363_00108988	0	7837	3
1_00001369_00109514	0	7838	3
1_00001369_00109518	0	7839	3
1_00001408_00112625	0	7840	3
1_00001421_00113667	0	7841	3
1_00001423_00113796	0	7842	3
1_00001432_00114503	0	7843	3
1_00001464_00117090	0	7844	3
1_00001481_00118454	0	7845	3
1_00001482_00118494	0	7846	3
1_00001482_00118531	0	7847	3
1_00001557_00124510	0	7848	3
1_00001572_00125705	0	7849	3
1_00001598_00127814	0	7850	3
1_00001614_00129104	0	7851	3
1_00001623_00129779	0	7852	3
1_00001634_00130654	0	7853	3
1_00001660_00132773	0	7854	3
1_00001672_00133726	0	7855	3
1_00001689_00135057	0	7856	3
1_00001692_00135301	0	7857	3
1_00001692_00135320	0	7858	3
1_00001693_00135427	0	7859	3
1_00001718_00137430	0	7860	3
1_00001755_00140331	0	7861	3
1_00001757_00140508	0	7862	3
1_00001774_00141921	0	7863	3
1_00001808_00144589	0	7864	3
1_00001808_00144635	0	7865	3
1_00001841_00147208	0	7866	3
1_00001851_00148054	0	7867	3
1_00001859_00148715	0	7868	3
1_00001877_00150108	0	7869	3
1_00001901_00152020	0	7870	3
1_00001904_00152318	0	7871	3
1_00001908_00152639	0	7872	3
1_00001913_00153035	0	7873	3
1_00001941_00155219	0	7874	3
1_00001941_00155244	0	7875	3
1_00001941_00155249	0	7876	3
1_00001970_00157588	0	7877	3
1_00001986_00158859	0	7878	3
1_00002007_00160517	0	7879	3
1_00002013_00160971	0	7880	3
1_00002028_00162220	0	7881	3
1_00002028_00162228	0	7882	3
1_00002028_00162231	0	7883	3
1_00002028_00162232	0	7884	3
1_00002031_00162443	0	7885	3
1_00002033_00162591	0	7886	3
1_00002033_00162599	0	7887	3
1_00002036_00162853	0	7888	3
1_00002040_00163192	0	7889	3
1_00002053_00164235	0	7890	3
1_00002053_00164237	0	7891	3
1_00002090_00167193	0	7892	3
1_00002094_00167481	0	7893	3
1_00002123_00169796	0	7894	3
1_00002127_00170138	0	7895	3
1_00002160_00172764	0	7896	3
1_00002164_00173064	0	7897	3
1_00002164_00173073	0	7898	3
1_00002168_00173408	0	7899	3
1_00002169_00173453	0	7900	3
1_00002171_00173608	0	7901	3
1_00002171_00173666	0	7902	3
1_00002174_00173871	0	7903	3
1_00002195_00175540	0	7904	3
1_00002199_00175866	0	7905	3
1_00002220_00177595	0	7906	3
1_00002237_00178890	0	7907	3
1_00002239_00179081	0	7908	3
1_00002241_00179238	0	7909	3
1_00002241_00179241	0	7910	3
1_00002241_00179250	0	7911	3
1_00002246_00179674	0	7912	3
1_00002254_00180275	0	7913	3
1_00002261_00180820	0	7914	3
1_00002288_00182986	0	7915	3
1_00002290_00183159	0	7916	3
1_00002291_00183211	0	7917	3
1_00002299_00183915	0	7918	3
1_00002309_00184690	0	7919	3
1_00002309_00184715	0	7920	3
1_00002384_00190714	0	7921	3
1_00002413_00193022	0	7922	3
1_00002430_00194364	0	7923	3
1_00002448_00195802	0	7924	3
1_00002458_00196604	0	7925	3
1_00002464_00197070	0	7926	3
1_00002476_00198058	0	7927	3
1_00002487_00198914	0	7928	3
1_00002487_00198936	0	7929	3
1_00002495_00199541	0	7930	3
1_00002504_00200281	0	7931	3
1_00002514_00201115	0	7932	3
1_00002526_00202016	0	7933	3
1_00002526_00202053	0	7934	3
1_00002568_00205391	0	7935	3
1_00002578_00206178	0	7936	3
1_00002585_00206795	0	7937	3
1_00002588_00206981	0	7938	3
1_00002589_00207109	0	7939	3
1_00002592_00207310	0	7940	3
1_00002594_00207476	0	7941	3
1_00002600_00207969	0	7942	3
1_00002620_00209573	0	7943	3
1_00002624_00209867	0	7944	3
1_00002653_00212229	0	7945	3
1_00002653_00212236	0	7946	3
1_00002663_00213017	0	7947	3
1_00002663_00213023	0	7948	3
1_00002663_00213025	0	7949	3
1_00002669_00213471	0	7950	3
1_00002676_00214055	0	7951	3
1_00002692_00215312	0	7952	3
1_00002698_00215796	0	7953	3
1_00002711_00216833	0	7954	3
1_00002731_00218445	0	7955	3
1_00002736_00218825	0	7956	3
1_00002742_00219297	0	7957	3
1_00002743_00219441	0	7958	3
1_00002748_00219785	0	7959	3
1_00002748_00219813	0	7960	3
1_00002760_00220743	0	7961	3
1_00002788_00222974	0	7962	3
1_00002790_00223163	0	7963	3
1_00002790_00223170	0	7964	3
1_00002837_00226906	0	7965	3
1_00002865_00229178	0	7966	3
1_00002906_00232467	0	7967	3
1_00002907_00232559	0	7968	3
1_00002909_00232661	0	7969	3
1_00002911_00232857	0	7970	3
1_00002919_00233481	0	7971	3
1_00002919_00233506	0	7972	3
1_00002932_00234501	0	7973	3
1_00002952_00236088	0	7974	3
1_00002952_00236124	0	7975	3
1_00002962_00236948	0	7976	3
1_00002973_00237777	0	7977	3
1_00002973_00237778	0	7978	3
1_00002975_00237978	0	7979	3
1_00002985_00238780	0	7980	3
1_00003006_00240426	0	7981	3
1_00003006_00240461	0	7982	3
1_00003011_00240816	0	7983	3
1_00003038_00243016	0	7984	3
1_00003042_00243319	0	7985	3
1_00003058_00244597	0	7986	3
1_00003065_00245185	0	7987	3
1_00003072_00245737	0	7988	3
1_00003072_00245745	0	7989	3
1_00003079_00246285	0	7990	3
1_00003100_00247931	0	7991	3
1_00003135_00250765	0	7992	3
1_00003154_00252305	0	7993	3
1_00003154_00252307	0	7994	3
1_00003155_00252341	0	7995	3
1_00003155_00252389	0	7996	3
1_00003164_00253109	0	7997	3
1_00003192_00255297	0	7998	3
1_00003224_00257892	0	7999	3
1_00003238_00259005	0	8000	3
1_00003259_00260706	0	8001	3
1_00003271_00261610	0	8002	3
1_00003280_00262349	0	8003	3
1_00003305_00264362	0	8004	3
1_00003305_00264380	0	8005	3
1_00003319_00265503	0	8006	3
1_00003368_00269373	0	8007	3
1_00003369_00269467	0	8008	3
1_00003375_00269964	0	8009	3
1_00003384_00270651	0	8010	3
1_00003394_00271488	0	8011	3
1_00003398_00271838	0	8012	3
1_00003414_00273084	0	8013	3
1_00003425_00273942	0	8014	3
1_00003426_00274021	0	8015	3
1_00003442_00275359	0	8016	3
1_00003442_00275360	0	8017	3
1_00003522_00281756	0	8018	3
1_00003525_00281934	0	8019	3
1_00003527_00282100	0	8020	3
1_00003531_00282475	0	8021	3
1_00003532_00282531	0	8022	3
1_00003544_00283463	0	8023	3
1_00003573_00285799	0	8024	3
1_00003573_00285832	0	8025	3
1_00003574_00285853	0	8026	3
1_00003576_00286080	0	8027	3
1_00003579_00286249	0	8028	3
1_00003580_00286336	0	8029	3
1_00003589_00287081	0	8030	3
1_00003590_00287200	0	8031	3
1_00003609_00288652	0	8032	3
1_00003611_00288880	0	8033	3
1_00003614_00289079	0	8034	3
1_00003651_00292043	0	8035	3
1_00003652_00292110	0	8036	3
1_00003659_00292656	0	8037	3
1_00003674_00293891	0	8038	3
1_00003677_00294156	0	8039	3
1_00003678_00294179	0	8040	3
1_00003678_00294238	0	8041	3
1_00003692_00295342	0	8042	3
1_00003697_00295699	0	8043	3
1_00003700_00296000	0	8044	3
1_00003709_00296684	0	8045	3
1_00003720_00297558	0	8046	3
1_00003722_00297747	0	8047	3
1_00003723_00297794	0	8048	3
1_00003757_00300550	0	8049	3
1_00003765_00301184	0	8050	3
1_00003769_00301453	0	8051	3
1_00003783_00302590	0	8052	3
1_00003788_00303022	0	8053	3
1_00003794_00303499	0	8054	3
1_00003796_00303614	0	8055	3
1_00003797_00303720	0	8056	3
1_00003805_00304375	0	8057	3
1_00003813_00305024	0	8058	3
1_00003817_00305296	0	8059	3
1_00003819_00305473	0	8060	3
1_00003831_00306446	0	8061	3
1_00003831_00306453	0	8062	3
1_00003840_00307192	0	8063	3
1_00003853_00308228	0	8064	3
1_00003862_00308957	0	8065	3
1_00003863_00308971	0	8066	3
1_00003865_00309167	0	8067	3
1_00003866_00309274	0	8068	3
1_00003869_00309521	0	8069	3
1_00003871_00309678	0	8070	3
1_00003896_00311655	0	8071	3
1_00003902_00312134	0	8072	3
1_00003910_00312766	0	8073	3
1_00003956_00316412	0	8074	3
1_00003956_00316415	0	8075	3
1_00003956_00316432	0	8076	3
1_00003959_00316712	0	8077	3
1_00003961_00316870	0	8078	3
1_00003978_00318179	0	8079	3
1_00004011_00320881	0	8080	3
1_00004020_00321598	0	8081	3
1_00004049_00323878	0	8082	3
1_00004050_00323946	0	8083	3
1_00004076_00326011	0	8084	3
1_00004097_00327717	0	8085	3
1_00004105_00328393	0	8086	3
1_00004164_00333095	0	8087	3
1_00004185_00334785	0	8088	3
1_00004185_00334796	0	8089	3
1_00004185_00334798	0	8090	3
1_00004188_00335021	0	8091	3
1_00004199_00335903	0	8092	3
1_00004203_00336220	0	8093	3
1_00004212_00336889	0	8094	3
1_00004214_00337103	0	8095	3
1_00004223_00337779	0	8096	3
1_00004225_00337945	0	8097	3
1_00004229_00338255	0	8098	3
1_00004236_00338873	0	8099	3
1_00004236_00338876	0	8100	3
1_00004258_00340629	0	8101	3
1_00004263_00341018	0	8102	3
1_00004279_00342285	0	8103	3
1_00004302_00344097	0	8104	3
1_00004309_00344719	0	8105	3
1_00004309_00344720	0	8106	3
1_00004309_00344721	0	8107	3
1_00004316_00345265	0	8108	3
1_00004324_00345875	0	8109	3
1_00004341_00347272	0	8110	3
1_00004344_00347507	0	8111	3
1_00004345_00347597	0	8112	3
1_00004358_00348618	0	8113	3
1_00004391_00351218	0	8114	3
1_00004392_00351357	0	8115	3
1_00004397_00351702	0	8116	3
1_00004397_00351713	0	8117	3
1_00004397_00351761	0	8118	3
1_00004423_00353794	0	8119	3
1_00004426_00354043	0	8120	3
1_00004450_00355957	0	8121	3
1_00004465_00357168	0	8122	3
1_00004469_00357518	0	8123	3
1_00004512_00360925	0	8124	3
1_00004517_00361307	0	8125	3
1_00004518_00361426	0	8126	3
1_00004521_00361620	0	8127	3
1_00004557_00364501	0	8128	3
1_00004562_00364917	0	8129	3
1_00004572_00365702	0	8130	3
1_00004579_00366304	0	8131	3
1_00004580_00366336	0	8132	3
1_00004589_00367093	0	8133	3
1_00004606_00368467	0	8134	3
1_00004617_00369303	0	8135	3
1_00004627_00370102	0	8136	3
1_00004632_00370520	0	8137	3
1_00004632_00370532	0	8138	3
1_00004667_00373297	0	8139	3
1_00004671_00373612	0	8140	3
1_00004680_00374401	0	8141	3
1_00004695_00375551	0	8142	3
1_00004703_00376192	0	8143	3
1_00004713_00376982	0	8144	3
1_00004721_00377664	0	8145	3
1_00004722_00377732	0	8146	3
1_00004736_00378836	0	8147	3
1_00004736_00378880	0	8148	3
1_00004750_00379950	0	8149	3
1_00004750_00379965	0	8150	3
1_00004750_00379972	0	8151	3
1_00004750_00379982	0	8152	3
1_00004761_00380847	0	8153	3
1_00004778_00382175	0	8154	3
1_00004784_00382694	0	8155	3
1_00004801_00384008	0	8156	3
1_00004801_00384010	0	8157	3
1_00004801_00384017	0	8158	3
1_00004801_00384043	0	8159	3
1_00004803_00384203	0	8160	3
1_00004818_00385407	0	8161	3
1_00004845_00387564	0	8162	3
1_00004868_00389387	0	8163	3
1_00004891_00391209	0	8164	3
1_00004913_00392977	0	8165	3
1_00004913_00392991	0	8166	3
1_00004913_00393002	0	8167	3
1_00004915_00393131	0	8168	3
1_00004932_00394495	0	8169	3
1_00004941_00395230	0	8170	3
1_00004962_00396912	0	8171	3
1_00004980_00398364	0	8172	3
1_00004981_00398477	0	8173	3
1_00004983_00398630	0	8174	3
1_00005003_00400222	0	8175	3
1_00005010_00400784	0	8176	3
1_00005018_00401374	0	8177	3
1_00005018_00401388	0	8178	3
1_00005018_00401404	0	8179	3
1_00005018_00401415	0	8180	3
1_00005060_00404743	0	8181	3
1_00005060_00404755	0	8182	3
1_00005061_00404824	0	8183	3
1_00005063_00404971	0	8184	3
1_00005065_00405200	0	8185	3
1_00005089_00407114	0	8186	3
1_00005099_00407888	0	8187	3
1_00005109_00408661	0	8188	3
1_00005119_00409482	0	8189	3
1_00005128_00410215	0	8190	3
1_00005140_00411179	0	8191	3
1_00005143_00411423	0	8192	3
1_00005144_00411450	0	8193	3
1_00005144_00411520	0	8194	3
1_00005146_00411628	0	8195	3
1_00005165_00413130	0	8196	3
1_00005173_00413799	0	8197	3
1_00005173_00413819	0	8198	3
1_00005173_00413833	0	8199	3
1_00005192_00415354	0	8200	3
1_00005204_00416283	0	8201	3
1_00005219_00417454	0	8202	3
1_00005239_00419083	0	8203	3
1_00005248_00419795	0	8204	3
1_00005256_00420467	0	8205	3
1_00005264_00421090	0	8206	3
1_00005269_00421500	0	8207	3
1_00005269_00421521	0	8208	3
1_00005271_00421667	0	8209	3
1_00005279_00422248	0	8210	3
1_00005295_00423590	0	8211	3
1_00005299_00423883	0	8212	3
1_00005301_00424027	0	8213	3
1_00005316_00425250	0	8214	3
1_00005318_00425408	0	8215	3
1_00005323_00425841	0	8216	3
1_00005350_00427969	0	8217	3
1_00005350_00427970	0	8218	3
1_00005351_00428050	0	8219	3
1_00005352_00428130	0	8220	3
1_00005352_00428132	0	8221	3
1_00005358_00428610	0	8222	3
1_00005358_00428623	0	8223	3
